2025-10-30 22:46:49,565 - INFO - Model info: {'total_parameters': 25557032, 'trainable_parameters': 25557032, 'model_size_mb': 97.49234008789062}
2025-10-31 02:48:03,225 - INFO - Step 28318: {'train_loss_batch': 5.983524322509766, 'train_lr': 0.040000600000000004, 'batch_time': 0.49950656312414715, 'data_time': 0.0011783645118866868}
2025-10-31 02:48:53,155 - INFO - Step 28418: {'train_loss_batch': 4.223395347595215, 'train_lr': 0.040000600000000004, 'batch_time': 0.4995041091361793, 'data_time': 0.001176093025103082}
2025-10-31 02:49:43,062 - INFO - Step 28518: {'train_loss_batch': 3.936764717102051, 'train_lr': 0.040000600000000004, 'batch_time': 0.49949900201735337, 'data_time': 0.0011743978112883433}
2025-10-31 02:50:32,983 - INFO - Step 28618: {'train_loss_batch': 4.075504779815674, 'train_lr': 0.040000600000000004, 'batch_time': 0.4994955869237152, 'data_time': 0.0011723333701825728}
2025-10-31 02:51:22,920 - INFO - Step 28718: {'train_loss_batch': 3.857560873031616, 'train_lr': 0.040000600000000004, 'batch_time': 0.4994941518411131, 'data_time': 0.0011704857219787675}
2025-10-31 02:52:12,820 - INFO - Step 28818: {'train_loss_batch': 4.047142028808594, 'train_lr': 0.040000600000000004, 'batch_time': 0.4994884928361, 'data_time': 0.00116845155734797}
2025-10-31 02:53:02,734 - INFO - Step 28918: {'train_loss_batch': 4.352869987487793, 'train_lr': 0.040000600000000004, 'batch_time': 0.49948453434450335, 'data_time': 0.00116663956264474}
2025-10-31 02:53:52,612 - INFO - Step 29018: {'train_loss_batch': 5.47254753112793, 'train_lr': 0.040000600000000004, 'batch_time': 0.49947676450964373, 'data_time': 0.0011646565881361895}
2025-10-31 02:54:42,509 - INFO - Step 29118: {'train_loss_batch': 5.971978187561035, 'train_lr': 0.040000600000000004, 'batch_time': 0.49947115872249725, 'data_time': 0.0011628570038988595}
2025-10-31 02:55:32,416 - INFO - Step 29218: {'train_loss_batch': 4.075779438018799, 'train_lr': 0.040000600000000004, 'batch_time': 0.4994667217454474, 'data_time': 0.0011610592749958103}
2025-10-31 02:56:22,333 - INFO - Step 29318: {'train_loss_batch': 4.308844566345215, 'train_lr': 0.040000600000000004, 'batch_time': 0.49946354427794953, 'data_time': 0.0011591422738548044}
2025-10-31 02:57:12,269 - INFO - Step 29418: {'train_loss_batch': 4.73518705368042, 'train_lr': 0.040000600000000004, 'batch_time': 0.4994624894345749, 'data_time': 0.0011577016304761929}
2025-10-31 02:58:02,164 - INFO - Step 29518: {'train_loss_batch': 5.313087463378906, 'train_lr': 0.040000600000000004, 'batch_time': 0.49945706679261165, 'data_time': 0.0011556946770816888}
2025-10-31 02:58:52,077 - INFO - Step 29618: {'train_loss_batch': 4.730738639831543, 'train_lr': 0.040000600000000004, 'batch_time': 0.49945362112619224, 'data_time': 0.0011542417297585783}
2025-10-31 02:59:41,959 - INFO - Step 29718: {'train_loss_batch': 5.501528263092041, 'train_lr': 0.040000600000000004, 'batch_time': 0.49944708409008076, 'data_time': 0.0011524465720366725}
2025-10-31 03:00:31,869 - INFO - Step 29818: {'train_loss_batch': 3.9466352462768555, 'train_lr': 0.040000600000000004, 'batch_time': 0.4994435146163646, 'data_time': 0.0011518539646282182}
2025-10-31 03:01:21,760 - INFO - Step 29918: {'train_loss_batch': 4.077754020690918, 'train_lr': 0.040000600000000004, 'batch_time': 0.4994381197702161, 'data_time': 0.0011505617804990105}
2025-10-31 03:02:11,623 - INFO - Step 30018: {'train_loss_batch': 5.4578142166137695, 'train_lr': 0.040000600000000004, 'batch_time': 0.4994299849228029, 'data_time': 0.0011488298525417844}
2025-10-31 03:04:43,347 - INFO - Step 2: {'epoch': 2, 'learning_rate': 0.0600004, 'train_loss': 4.774942996082921, 'train_top1': 26.770249617931736, 'train_top5': 50.62643275598574, 'val_loss': 10.117632048645019, 'val_top1': 0.106, 'val_top5': 0.326}
2025-10-31 03:04:43,348 - INFO - Epoch 002 Summary - LR: 0.060000, Train Loss: 4.7749, Train Top1: 26.77%, Val Loss: 10.1176, Val Top1: 0.11%, Val Top5: 0.33%
2025-10-31 03:04:45,237 - INFO - Step 30027: {'train_loss_batch': 5.900769233703613, 'train_lr': 0.0600004, 'batch_time': 1.8868234157562256, 'data_time': 1.390120029449463}
2025-10-31 03:05:34,943 - INFO - Step 30127: {'train_loss_batch': 5.396329402923584, 'train_lr': 0.0600004, 'batch_time': 0.5108211843094023, 'data_time': 0.01481378196489693}
2025-10-31 03:06:24,787 - INFO - Step 30227: {'train_loss_batch': 4.9032697677612305, 'train_lr': 0.0600004, 'batch_time': 0.5046635255291687, 'data_time': 0.007928825729521947}
2025-10-31 03:07:14,659 - INFO - Step 30327: {'train_loss_batch': 4.145768165588379, 'train_lr': 0.0600004, 'batch_time': 0.5026875152144321, 'data_time': 0.005625147360107828}
2025-10-31 03:08:04,558 - INFO - Step 30427: {'train_loss_batch': 4.046657085418701, 'train_lr': 0.0600004, 'batch_time': 0.5017657708051496, 'data_time': 0.0044598074030697795}
2025-10-31 03:08:54,464 - INFO - Step 30527: {'train_loss_batch': 4.284432411193848, 'train_lr': 0.0600004, 'batch_time': 0.5012242789278011, 'data_time': 0.00376301611255029}
2025-10-31 03:09:44,357 - INFO - Step 30627: {'train_loss_batch': 4.195107460021973, 'train_lr': 0.0600004, 'batch_time': 0.5008422796817469, 'data_time': 0.0033032723552177037}
2025-10-31 03:10:34,230 - INFO - Step 30727: {'train_loss_batch': 4.1169586181640625, 'train_lr': 0.0600004, 'batch_time': 0.5005403360864745, 'data_time': 0.0029739806383380536}
2025-10-31 03:11:24,149 - INFO - Step 30827: {'train_loss_batch': 5.558633804321289, 'train_lr': 0.0600004, 'batch_time': 0.5003721077046294, 'data_time': 0.002733298455284776}
2025-10-31 03:12:14,045 - INFO - Step 30927: {'train_loss_batch': 4.395985126495361, 'train_lr': 0.0600004, 'batch_time': 0.5002152287338206, 'data_time': 0.0025428151184657835}
2025-10-31 03:13:03,960 - INFO - Step 31027: {'train_loss_batch': 5.197694778442383, 'train_lr': 0.0600004, 'batch_time': 0.500108848918568, 'data_time': 0.0023931806737726383}
2025-10-31 03:13:53,884 - INFO - Step 31127: {'train_loss_batch': 4.290938854217529, 'train_lr': 0.0600004, 'batch_time': 0.500029241897971, 'data_time': 0.002266496880069632}
2025-10-31 03:14:43,764 - INFO - Step 31227: {'train_loss_batch': 4.44180154800415, 'train_lr': 0.0600004, 'batch_time': 0.499926696709054, 'data_time': 0.0021580506323974}
2025-10-31 03:15:33,650 - INFO - Step 31327: {'train_loss_batch': 5.343481540679932, 'train_lr': 0.0600004, 'batch_time': 0.4998450955457636, 'data_time': 0.0020686222167311955}
2025-10-31 03:16:23,545 - INFO - Step 31427: {'train_loss_batch': 4.834272861480713, 'train_lr': 0.0600004, 'batch_time': 0.49978109975102797, 'data_time': 0.0019960270703987593}
2025-10-31 03:17:13,439 - INFO - Step 31527: {'train_loss_batch': 5.491716384887695, 'train_lr': 0.0600004, 'batch_time': 0.49972505334375067, 'data_time': 0.0019319437091784189}
2025-10-31 03:18:03,329 - INFO - Step 31627: {'train_loss_batch': 4.22029447555542, 'train_lr': 0.0600004, 'batch_time': 0.49967320437434315, 'data_time': 0.0018741946008933624}
2025-10-31 03:18:53,248 - INFO - Step 31727: {'train_loss_batch': 4.446660995483398, 'train_lr': 0.0600004, 'batch_time': 0.49964465077381703, 'data_time': 0.001823127024458269}
2025-10-31 03:19:43,127 - INFO - Step 31827: {'train_loss_batch': 5.74664306640625, 'train_lr': 0.0600004, 'batch_time': 0.49959713429096736, 'data_time': 0.0017777086297119413}
2025-10-31 03:20:33,041 - INFO - Step 31927: {'train_loss_batch': 3.9976260662078857, 'train_lr': 0.0600004, 'batch_time': 0.49957314884581105, 'data_time': 0.0017373603246890513}
2025-10-31 03:21:22,933 - INFO - Step 32027: {'train_loss_batch': 5.169854164123535, 'train_lr': 0.0600004, 'batch_time': 0.49954009353965595, 'data_time': 0.001699929711581587}
2025-10-31 03:22:12,799 - INFO - Step 32127: {'train_loss_batch': 3.9571568965911865, 'train_lr': 0.0600004, 'batch_time': 0.49949838921094386, 'data_time': 0.0016662661431234033}
2025-10-31 03:23:02,702 - INFO - Step 32227: {'train_loss_batch': 5.895951271057129, 'train_lr': 0.0600004, 'batch_time': 0.4994769580577623, 'data_time': 0.0016364120776303408}
2025-10-31 03:23:52,612 - INFO - Step 32327: {'train_loss_batch': 5.103282451629639, 'train_lr': 0.0600004, 'batch_time': 0.49946064692069947, 'data_time': 0.0016087137683999378}
2025-10-31 03:24:42,514 - INFO - Step 32427: {'train_loss_batch': 4.736602306365967, 'train_lr': 0.0600004, 'batch_time': 0.4994420729195858, 'data_time': 0.0015819879036950647}
2025-10-31 03:25:32,436 - INFO - Step 32527: {'train_loss_batch': 3.882685899734497, 'train_lr': 0.0600004, 'batch_time': 0.49943310677743064, 'data_time': 0.001558685245536795}
2025-10-31 03:26:22,344 - INFO - Step 32627: {'train_loss_batch': 3.9197821617126465, 'train_lr': 0.0600004, 'batch_time': 0.49941943242704806, 'data_time': 0.0015371816518534977}
2025-10-31 03:27:12,228 - INFO - Step 32727: {'train_loss_batch': 4.607478618621826, 'train_lr': 0.0600004, 'batch_time': 0.4993980326329457, 'data_time': 0.001516848570856506}
2025-10-31 03:28:02,115 - INFO - Step 32827: {'train_loss_batch': 5.6375322341918945, 'train_lr': 0.0600004, 'batch_time': 0.4993790806467641, 'data_time': 0.0014982651659779275}
2025-10-31 03:28:52,020 - INFO - Step 32927: {'train_loss_batch': 4.235766410827637, 'train_lr': 0.0600004, 'batch_time': 0.4993678340004543, 'data_time': 0.0014805271065839198}
2025-10-31 03:29:41,925 - INFO - Step 33027: {'train_loss_batch': 3.984846830368042, 'train_lr': 0.0600004, 'batch_time': 0.49935717409509534, 'data_time': 0.001465230971644299}
2025-10-31 03:30:31,806 - INFO - Step 33127: {'train_loss_batch': 4.058302879333496, 'train_lr': 0.0600004, 'batch_time': 0.49933946467107126, 'data_time': 0.0014495219925994528}
2025-10-31 03:31:21,704 - INFO - Step 33227: {'train_loss_batch': 5.373355865478516, 'train_lr': 0.0600004, 'batch_time': 0.4993279941079766, 'data_time': 0.0014356737098109905}
2025-10-31 03:32:11,599 - INFO - Step 33327: {'train_loss_batch': 4.069980144500732, 'train_lr': 0.0600004, 'batch_time': 0.4993166503166654, 'data_time': 0.0014219383729728414}
2025-10-31 03:33:01,487 - INFO - Step 33427: {'train_loss_batch': 3.7321877479553223, 'train_lr': 0.0600004, 'batch_time': 0.49930371448805105, 'data_time': 0.0014105146683443647}
2025-10-31 03:33:51,383 - INFO - Step 33527: {'train_loss_batch': 6.064384937286377, 'train_lr': 0.0600004, 'batch_time': 0.49929390911101207, 'data_time': 0.0013979688708150907}
2025-10-31 03:34:41,285 - INFO - Step 33627: {'train_loss_batch': 3.807359457015991, 'train_lr': 0.0600004, 'batch_time': 0.49928633639031866, 'data_time': 0.0013870418949015967}
2025-10-31 03:35:31,159 - INFO - Step 33727: {'train_loss_batch': 5.439283847808838, 'train_lr': 0.0600004, 'batch_time': 0.49927139301552576, 'data_time': 0.0013764861209171588}
2025-10-31 03:36:21,053 - INFO - Step 33827: {'train_loss_batch': 5.233686447143555, 'train_lr': 0.0600004, 'batch_time': 0.4992627684174949, 'data_time': 0.0013668707125251527}
2025-10-31 03:37:10,935 - INFO - Step 33927: {'train_loss_batch': 3.9375672340393066, 'train_lr': 0.0600004, 'batch_time': 0.4992511363495194, 'data_time': 0.0013569204417964306}
2025-10-31 03:38:00,817 - INFO - Step 34027: {'train_loss_batch': 5.627406597137451, 'train_lr': 0.0600004, 'batch_time': 0.49924043594852324, 'data_time': 0.0013479675778267652}
2025-10-31 03:38:50,719 - INFO - Step 34127: {'train_loss_batch': 3.775137424468994, 'train_lr': 0.0600004, 'batch_time': 0.49923501733279, 'data_time': 0.0013394069160027958}
2025-10-31 03:39:40,606 - INFO - Step 34227: {'train_loss_batch': 4.551823616027832, 'train_lr': 0.0600004, 'batch_time': 0.4992263342079393, 'data_time': 0.0013299394124918}
2025-10-31 03:40:30,508 - INFO - Step 34327: {'train_loss_batch': 5.335792541503906, 'train_lr': 0.0600004, 'batch_time': 0.4992215919428109, 'data_time': 0.0013230354168946674}
2025-10-31 03:41:20,390 - INFO - Step 34427: {'train_loss_batch': 4.832151412963867, 'train_lr': 0.0600004, 'batch_time': 0.4992124069498171, 'data_time': 0.001315605908571333}
2025-10-31 03:42:10,272 - INFO - Step 34527: {'train_loss_batch': 5.523669242858887, 'train_lr': 0.0600004, 'batch_time': 0.49920349427261135, 'data_time': 0.0013077484186795837}
2025-10-31 03:43:00,185 - INFO - Step 34627: {'train_loss_batch': 4.487910747528076, 'train_lr': 0.0600004, 'batch_time': 0.4992019507812951, 'data_time': 0.0013014487768354377}
2025-10-31 03:43:50,072 - INFO - Step 34727: {'train_loss_batch': 5.151102542877197, 'train_lr': 0.0600004, 'batch_time': 0.4991949069654655, 'data_time': 0.0012957497977926437}
2025-10-31 03:44:39,951 - INFO - Step 34827: {'train_loss_batch': 5.5930681228637695, 'train_lr': 0.0600004, 'batch_time': 0.4991864412184979, 'data_time': 0.0012884255722894493}
2025-10-31 03:45:29,848 - INFO - Step 34927: {'train_loss_batch': 3.639289379119873, 'train_lr': 0.0600004, 'batch_time': 0.4991819593911754, 'data_time': 0.0012821130571596916}
2025-10-31 03:46:19,773 - INFO - Step 35027: {'train_loss_batch': 5.692849159240723, 'train_lr': 0.0600004, 'batch_time': 0.49918328831372705, 'data_time': 0.0012766957831273102}
2025-10-31 03:47:09,697 - INFO - Step 35127: {'train_loss_batch': 5.4144134521484375, 'train_lr': 0.0600004, 'batch_time': 0.4991843054935386, 'data_time': 0.0012722130827613027}
2025-10-31 03:47:59,610 - INFO - Step 35227: {'train_loss_batch': 5.583674430847168, 'train_lr': 0.0600004, 'batch_time': 0.4991832758641844, 'data_time': 0.0012678804821153026}
2025-10-31 03:48:49,498 - INFO - Step 35327: {'train_loss_batch': 3.765587091445923, 'train_lr': 0.0600004, 'batch_time': 0.4991774545528151, 'data_time': 0.0012622022601798488}
2025-10-31 03:49:39,375 - INFO - Step 35427: {'train_loss_batch': 5.12136173248291, 'train_lr': 0.0600004, 'batch_time': 0.49916987493289355, 'data_time': 0.001256870662828349}
2025-10-31 03:50:29,273 - INFO - Step 35527: {'train_loss_batch': 5.588608741760254, 'train_lr': 0.0600004, 'batch_time': 0.49916654520740383, 'data_time': 0.0012513868723364662}
2025-10-31 03:51:19,187 - INFO - Step 35627: {'train_loss_batch': 4.143101215362549, 'train_lr': 0.0600004, 'batch_time': 0.49916604135190135, 'data_time': 0.0012472882225691814}
2025-10-31 03:52:09,048 - INFO - Step 35727: {'train_loss_batch': 5.416064262390137, 'train_lr': 0.0600004, 'batch_time': 0.49915627980729904, 'data_time': 0.0012421694957798059}
2025-10-31 03:52:58,928 - INFO - Step 35827: {'train_loss_batch': 3.9597482681274414, 'train_lr': 0.0600004, 'batch_time': 0.49914997319808563, 'data_time': 0.0012379869718507248}
2025-10-31 03:53:48,827 - INFO - Step 35927: {'train_loss_batch': 4.004268169403076, 'train_lr': 0.0600004, 'batch_time': 0.49914726474046345, 'data_time': 0.001233705644424922}
2025-10-31 03:54:38,728 - INFO - Step 36027: {'train_loss_batch': 4.411379814147949, 'train_lr': 0.0600004, 'batch_time': 0.4991450368156236, 'data_time': 0.0012309079248892072}
2025-10-31 03:55:28,630 - INFO - Step 36127: {'train_loss_batch': 3.7806782722473145, 'train_lr': 0.0600004, 'batch_time': 0.4991428368288149, 'data_time': 0.0012278101167177064}
2025-10-31 03:56:18,521 - INFO - Step 36227: {'train_loss_batch': 3.854161024093628, 'train_lr': 0.0600004, 'batch_time': 0.49913903759902684, 'data_time': 0.001224671116069024}
2025-10-31 03:57:08,397 - INFO - Step 36327: {'train_loss_batch': 3.5211594104766846, 'train_lr': 0.0600004, 'batch_time': 0.4991329883965324, 'data_time': 0.0012213472070589535}
2025-10-31 03:57:58,262 - INFO - Step 36427: {'train_loss_batch': 5.422929763793945, 'train_lr': 0.0600004, 'batch_time': 0.4991255717582208, 'data_time': 0.0012183734316916005}
2025-10-31 03:58:48,176 - INFO - Step 36527: {'train_loss_batch': 3.828226089477539, 'train_lr': 0.0600004, 'batch_time': 0.499125653056984, 'data_time': 0.0012150260049221132}
2025-10-31 03:59:38,043 - INFO - Step 36627: {'train_loss_batch': 4.9411211013793945, 'train_lr': 0.0600004, 'batch_time': 0.4991188514884575, 'data_time': 0.001211936176590731}
2025-10-31 04:00:27,931 - INFO - Step 36727: {'train_loss_batch': 5.090382099151611, 'train_lr': 0.0600004, 'batch_time': 0.49911511056442043, 'data_time': 0.0012083866937429829}
2025-10-31 04:01:17,794 - INFO - Step 36827: {'train_loss_batch': 4.0624494552612305, 'train_lr': 0.0600004, 'batch_time': 0.49910799732384936, 'data_time': 0.0012054409354666615}
2025-10-31 04:02:07,692 - INFO - Step 36927: {'train_loss_batch': 3.7908287048339844, 'train_lr': 0.0600004, 'batch_time': 0.4991061358914101, 'data_time': 0.0012024033848677246}
2025-10-31 04:02:57,553 - INFO - Step 37027: {'train_loss_batch': 3.9402689933776855, 'train_lr': 0.0600004, 'batch_time': 0.499099007778007, 'data_time': 0.0011990335290388726}
2025-10-31 04:03:47,430 - INFO - Step 37127: {'train_loss_batch': 4.207798004150391, 'train_lr': 0.0600004, 'batch_time': 0.4990943874578848, 'data_time': 0.0011967850510393493}
2025-10-31 04:04:37,295 - INFO - Step 37227: {'train_loss_batch': 4.884278774261475, 'train_lr': 0.0600004, 'batch_time': 0.4990881687236352, 'data_time': 0.0011933527958259006}
2025-10-31 04:05:27,134 - INFO - Step 37327: {'train_loss_batch': 5.212350368499756, 'train_lr': 0.0600004, 'batch_time': 0.4990786911444931, 'data_time': 0.001190501914385524}
2025-10-31 04:06:17,022 - INFO - Step 37427: {'train_loss_batch': 5.171283721923828, 'train_lr': 0.0600004, 'batch_time': 0.4990759220917053, 'data_time': 0.0011882324860460322}
2025-10-31 04:07:06,909 - INFO - Step 37527: {'train_loss_batch': 3.8040857315063477, 'train_lr': 0.0600004, 'batch_time': 0.4990731463593144, 'data_time': 0.0011855186327125785}
2025-10-31 04:07:56,803 - INFO - Step 37627: {'train_loss_batch': 5.128877639770508, 'train_lr': 0.0600004, 'batch_time': 0.49907138466505674, 'data_time': 0.0011829195360089115}
2025-10-31 04:08:46,667 - INFO - Step 37727: {'train_loss_batch': 5.095765113830566, 'train_lr': 0.0600004, 'batch_time': 0.49906571941427746, 'data_time': 0.001179847356917378}
2025-10-31 04:09:36,534 - INFO - Step 37827: {'train_loss_batch': 3.90564227104187, 'train_lr': 0.0600004, 'batch_time': 0.49906065289507523, 'data_time': 0.0011768215757931612}
2025-10-31 04:10:26,421 - INFO - Step 37927: {'train_loss_batch': 4.118568420410156, 'train_lr': 0.0600004, 'batch_time': 0.4990581851143759, 'data_time': 0.0011744993485283087}
2025-10-31 04:11:16,308 - INFO - Step 38027: {'train_loss_batch': 3.9264557361602783, 'train_lr': 0.0600004, 'batch_time': 0.4990558991088314, 'data_time': 0.001172187879314692}
2025-10-31 04:12:06,192 - INFO - Step 38127: {'train_loss_batch': 3.9339065551757812, 'train_lr': 0.0600004, 'batch_time': 0.4990531587700773, 'data_time': 0.001170531273947691}
2025-10-31 04:12:56,079 - INFO - Step 38227: {'train_loss_batch': 5.194145202636719, 'train_lr': 0.0600004, 'batch_time': 0.4990509657318484, 'data_time': 0.001168888933032682}
2025-10-31 04:13:45,967 - INFO - Step 38327: {'train_loss_batch': 4.108905792236328, 'train_lr': 0.0600004, 'batch_time': 0.49904889704850536, 'data_time': 0.0011671136594826794}
2025-10-31 04:14:35,881 - INFO - Step 38427: {'train_loss_batch': 3.8826301097869873, 'train_lr': 0.0600004, 'batch_time': 0.4990499048853982, 'data_time': 0.0011645899033520906}
2025-10-31 04:15:25,765 - INFO - Step 38527: {'train_loss_batch': 3.560776472091675, 'train_lr': 0.0600004, 'batch_time': 0.49904737505067476, 'data_time': 0.0011623461882292053}
2025-10-31 04:16:15,679 - INFO - Step 38627: {'train_loss_batch': 4.173737525939941, 'train_lr': 0.0600004, 'batch_time': 0.499048500639826, 'data_time': 0.0011608310112245222}
2025-10-31 04:17:05,556 - INFO - Step 38727: {'train_loss_batch': 3.5831828117370605, 'train_lr': 0.0600004, 'batch_time': 0.4990452531973064, 'data_time': 0.0011590884041750573}
2025-10-31 04:17:55,434 - INFO - Step 38827: {'train_loss_batch': 4.0595479011535645, 'train_lr': 0.0600004, 'batch_time': 0.499042198368398, 'data_time': 0.0011566853932312518}
2025-10-31 04:18:45,327 - INFO - Step 38927: {'train_loss_batch': 5.995504379272461, 'train_lr': 0.0600004, 'batch_time': 0.4990409246630487, 'data_time': 0.0011550639267919197}
2025-10-31 04:19:35,208 - INFO - Step 39027: {'train_loss_batch': 3.718864917755127, 'train_lr': 0.0600004, 'batch_time': 0.4990383828299507, 'data_time': 0.001153472502646665}
2025-10-31 04:20:25,088 - INFO - Step 39127: {'train_loss_batch': 3.8946967124938965, 'train_lr': 0.0600004, 'batch_time': 0.49903576469148936, 'data_time': 0.0011521349790502074}
2025-10-31 04:21:14,982 - INFO - Step 39227: {'train_loss_batch': 5.656014442443848, 'train_lr': 0.0600004, 'batch_time': 0.499034673905142, 'data_time': 0.0011504904470577434}
2025-10-31 04:22:04,843 - INFO - Step 39327: {'train_loss_batch': 5.158961772918701, 'train_lr': 0.0600004, 'batch_time': 0.4990301226790317, 'data_time': 0.0011493027716500185}
2025-10-31 04:22:54,751 - INFO - Step 39427: {'train_loss_batch': 3.857590436935425, 'train_lr': 0.0600004, 'batch_time': 0.4990305476791744, 'data_time': 0.0011473709110908846}
2025-10-31 04:23:44,635 - INFO - Step 39527: {'train_loss_batch': 5.206721305847168, 'train_lr': 0.0600004, 'batch_time': 0.4990285667240362, 'data_time': 0.0011457007955895037}
2025-10-31 04:24:34,507 - INFO - Step 39627: {'train_loss_batch': 3.8016133308410645, 'train_lr': 0.0600004, 'batch_time': 0.49902533876462574, 'data_time': 0.001143573957263846}
2025-10-31 04:25:24,364 - INFO - Step 39727: {'train_loss_batch': 4.465118885040283, 'train_lr': 0.0600004, 'batch_time': 0.49902061228530453, 'data_time': 0.0011415905023945839}
2025-10-31 04:26:14,244 - INFO - Step 39827: {'train_loss_batch': 4.107544898986816, 'train_lr': 0.0600004, 'batch_time': 0.49901838023350464, 'data_time': 0.0011400809130879303}
2025-10-31 04:27:04,113 - INFO - Step 39927: {'train_loss_batch': 3.5682270526885986, 'train_lr': 0.0600004, 'batch_time': 0.49901508776879816, 'data_time': 0.0011384793693712777}
2025-10-31 04:27:54,004 - INFO - Step 40027: {'train_loss_batch': 3.7698044776916504, 'train_lr': 0.0600004, 'batch_time': 0.4990139816441711, 'data_time': 0.0011369900254771276}
2025-10-31 04:30:25,596 - INFO - Step 3: {'epoch': 3, 'learning_rate': 0.08000020000000001, 'train_loss': 4.527854603979778, 'train_top1': 31.828473945409428, 'train_top5': 56.91338399503722, 'val_loss': 9.655288650817871, 'val_top1': 0.062, 'val_top5': 0.186}
2025-10-31 04:30:25,597 - INFO - Epoch 003 Summary - LR: 0.080000, Train Loss: 4.5279, Train Top1: 31.83%, Val Loss: 9.6553, Val Top1: 0.06%, Val Top5: 0.19%
2025-10-31 04:30:27,570 - INFO - Step 40036: {'train_loss_batch': 5.282539367675781, 'train_lr': 0.08000020000000001, 'batch_time': 1.9701738357543945, 'data_time': 1.4766318798065186}
2025-10-31 04:31:17,274 - INFO - Step 40136: {'train_loss_batch': 4.942150592803955, 'train_lr': 0.08000020000000001, 'batch_time': 0.5116318853774874, 'data_time': 0.015640081745563167}
2025-10-31 04:32:07,082 - INFO - Step 40236: {'train_loss_batch': 5.7223405838012695, 'train_lr': 0.08000020000000001, 'batch_time': 0.50488989507381, 'data_time': 0.00834107754835442}
2025-10-31 04:32:56,912 - INFO - Step 40336: {'train_loss_batch': 4.750234603881836, 'train_lr': 0.08000020000000001, 'batch_time': 0.5027005418986578, 'data_time': 0.005905146614657684}
2025-10-31 04:33:46,784 - INFO - Step 40436: {'train_loss_batch': 4.220336437225342, 'train_lr': 0.08000020000000001, 'batch_time': 0.5017076073739297, 'data_time': 0.004683041513114796}
2025-10-31 04:34:36,656 - INFO - Step 40536: {'train_loss_batch': 4.549704551696777, 'train_lr': 0.08000020000000001, 'batch_time': 0.5011118253072103, 'data_time': 0.003951126467919873}
2025-10-31 04:35:26,523 - INFO - Step 40636: {'train_loss_batch': 4.3933234214782715, 'train_lr': 0.08000020000000001, 'batch_time': 0.5007045709352922, 'data_time': 0.0034595372871233897}
2025-10-31 04:36:16,384 - INFO - Step 40736: {'train_loss_batch': 5.026921272277832, 'train_lr': 0.08000020000000001, 'batch_time': 0.5004046616302578, 'data_time': 0.0031057169365984907}
2025-10-31 04:37:06,259 - INFO - Step 40836: {'train_loss_batch': 3.7694854736328125, 'train_lr': 0.08000020000000001, 'batch_time': 0.5001990190903643, 'data_time': 0.0028471232353524767}
2025-10-31 04:37:56,132 - INFO - Step 40936: {'train_loss_batch': 4.952488899230957, 'train_lr': 0.08000020000000001, 'batch_time': 0.5000359874454375, 'data_time': 0.002639523092305885}
2025-10-31 04:38:46,011 - INFO - Step 41036: {'train_loss_batch': 4.147003173828125, 'train_lr': 0.08000020000000001, 'batch_time': 0.49991060279823324, 'data_time': 0.002473324090688974}
2025-10-31 04:39:35,909 - INFO - Step 41136: {'train_loss_batch': 4.059193134307861, 'train_lr': 0.08000020000000001, 'batch_time': 0.4998263097913778, 'data_time': 0.0023420257637654512}
2025-10-31 04:40:25,794 - INFO - Step 41236: {'train_loss_batch': 5.1805291175842285, 'train_lr': 0.08000020000000001, 'batch_time': 0.49974448039668684, 'data_time': 0.0022269353382196357}
2025-10-31 04:41:15,692 - INFO - Step 41336: {'train_loss_batch': 3.834209442138672, 'train_lr': 0.08000020000000001, 'batch_time': 0.49968611543495595, 'data_time': 0.002136726364733896}
2025-10-31 04:42:05,572 - INFO - Step 41436: {'train_loss_batch': 4.435554504394531, 'train_lr': 0.08000020000000001, 'batch_time': 0.4996228020672795, 'data_time': 0.0020557702396019795}
2025-10-31 04:42:55,436 - INFO - Step 41536: {'train_loss_batch': 4.4521403312683105, 'train_lr': 0.08000020000000001, 'batch_time': 0.499557068791094, 'data_time': 0.001985663973753012}
2025-10-31 04:43:45,283 - INFO - Step 41636: {'train_loss_batch': 5.495940685272217, 'train_lr': 0.08000020000000001, 'batch_time': 0.4994889166413211, 'data_time': 0.0019253214622273584}
2025-10-31 04:44:35,153 - INFO - Step 41736: {'train_loss_batch': 4.086399078369141, 'train_lr': 0.08000020000000001, 'batch_time': 0.49944269425864785, 'data_time': 0.0018712403422450402}
2025-10-31 04:45:25,025 - INFO - Step 41836: {'train_loss_batch': 5.523097038269043, 'train_lr': 0.08000020000000001, 'batch_time': 0.49940233029371367, 'data_time': 0.0018208925754477222}
2025-10-31 04:46:14,873 - INFO - Step 41936: {'train_loss_batch': 3.611487865447998, 'train_lr': 0.08000020000000001, 'batch_time': 0.4993538179252099, 'data_time': 0.0017762536566110739}
2025-10-31 04:47:04,754 - INFO - Step 42036: {'train_loss_batch': 3.900448799133301, 'train_lr': 0.08000020000000001, 'batch_time': 0.4993263433600354, 'data_time': 0.0017365412018645829}
2025-10-31 04:47:54,610 - INFO - Step 42136: {'train_loss_batch': 5.228446006774902, 'train_lr': 0.08000020000000001, 'batch_time': 0.49928980404737167, 'data_time': 0.001701207231306451}
